EmpId,Date,Present,IsManual,InTime,OutTime,InDiff,OutDiff,IsLate,EarlyDeparture,MachineNo,IPAddress
E0085,5/12/2025,TRUE,FALSE,,19:44:55,,-15.08,,TRUE,M02,192.168.1.15
E0086,5/12/2025,FALSE,,,,,,,,,
E0087,5/12/2025,TRUE,FALSE,10:33:54,19:45:24,3.9,-14.6,TRUE,TRUE,M01,192.168.1.10
E0088,5/12/2025,TRUE,FALSE,10:46:06,20:08:46,16.1,8.77,TRUE,FALSE,M02,192.168.1.15
E0089,5/12/2025,TRUE,FALSE,10:27:47,19:58:00,-2.22,-2,FALSE,TRUE,M01,192.168.1.10
E0090,5/12/2025,TRUE,FALSE,10:29:17,20:01:35,-0.72,1.58,FALSE,FALSE,M01,192.168.1.10
E0091,5/12/2025,TRUE,FALSE,10:12:59,20:01:21,-17.02,1.35,FALSE,FALSE,M01,192.168.1.10
E0092,5/12/2025,TRUE,FALSE,10:18:08,19:56:34,-11.87,-3.43,FALSE,TRUE,M03,192.168.1.20
E0093,5/12/2025,TRUE,FALSE,10:39:47,20:23:22,9.78,23.37,TRUE,FALSE,M01,192.168.1.10
E0094,5/12/2025,TRUE,FALSE,10:30:00,20:15:52,0,15.87,FALSE,FALSE,M02,192.168.1.15
E0095,5/12/2025,TRUE,FALSE,10:42:49,20:11:53,12.82,11.88,TRUE,FALSE,M03,192.168.1.20
E0096,5/12/2025,TRUE,FALSE,10:28:31,19:45:43,-1.48,-14.28,FALSE,TRUE,M03,192.168.1.20
E0097,5/12/2025,TRUE,FALSE,10:35:00,19:36:21,5,-23.65,TRUE,TRUE,M03,192.168.1.20
E0098,5/12/2025,TRUE,FALSE,10:33:11,20:06:24,3.18,6.4,TRUE,FALSE,M01,192.168.1.10
E0099,5/12/2025,TRUE,FALSE,,20:02:29,,2.48,,FALSE,M03,192.168.1.20
E0100,5/12/2025,TRUE,FALSE,10:30:33,20:05:03,0.55,5.05,TRUE,FALSE,M02,192.168.1.15
E0001,5/13/2025,TRUE,FALSE,10:20:28,20:10:33,-9.53,10.55,FALSE,FALSE,M01,192.168.1.10
E0002,5/13/2025,TRUE,FALSE,10:14:02,20:03:49,-15.97,3.82,FALSE,FALSE,M02,192.168.1.15
E0003,5/13/2025,TRUE,FALSE,10:41:15,,11.25,,TRUE,,M02,192.168.1.15
E0004,5/13/2025,TRUE,FALSE,10:34:46,19:42:28,4.77,-17.53,TRUE,TRUE,M03,192.168.1.20
E0005,5/13/2025,TRUE,FALSE,10:18:27,20:03:30,-11.55,3.5,FALSE,FALSE,M03,192.168.1.20
E0006,5/13/2025,TRUE,FALSE,10:23:58,20:05:37,-6.03,5.62,FALSE,FALSE,M01,192.168.1.10
E0007,5/13/2025,TRUE,FALSE,10:30:40,19:48:33,0.67,-11.45,TRUE,TRUE,M01,192.168.1.10
E0008,5/13/2025,TRUE,FALSE,10:42:11,20:04:17,12.18,4.28,TRUE,FALSE,M01,192.168.1.10
E0009,5/13/2025,TRUE,FALSE,10:30:51,20:15:35,0.85,15.58,TRUE,FALSE,M02,192.168.1.15
E0010,5/13/2025,TRUE,FALSE,10:29:34,20:02:59,-0.43,2.98,FALSE,FALSE,M03,192.168.1.20
E0011,5/13/2025,TRUE,FALSE,10:13:58,20:04:58,-16.03,4.97,FALSE,FALSE,M02,192.168.1.15
E0012,5/13/2025,TRUE,FALSE,10:17:05,20:04:47,-12.92,4.78,FALSE,FALSE,M01,192.168.1.10
E0013,5/13/2025,TRUE,FALSE,10:35:38,19:41:21,5.63,-18.65,TRUE,TRUE,M01,192.168.1.10
E0014,5/13/2025,TRUE,FALSE,10:41:13,20:23:21,11.22,23.35,TRUE,FALSE,M02,192.168.1.15
E0015,5/13/2025,TRUE,FALSE,10:29:15,20:02:13,-0.75,2.22,FALSE,FALSE,M02,192.168.1.15
E0016,5/13/2025,TRUE,FALSE,10:34:00,19:42:20,4,-17.67,TRUE,TRUE,M02,192.168.1.15
E0017,5/13/2025,TRUE,FALSE,10:24:07,20:05:24,-5.88,5.4,FALSE,FALSE,M01,192.168.1.10
E0018,5/13/2025,TRUE,FALSE,10:29:51,19:50:36,-0.15,-9.4,FALSE,TRUE,M03,192.168.1.20
E0019,5/13/2025,TRUE,FALSE,10:15:33,19:57:01,-14.45,-2.98,FALSE,TRUE,M02,192.168.1.15
E0020,5/13/2025,TRUE,FALSE,10:35:04,19:58:37,5.07,-1.38,TRUE,TRUE,M03,192.168.1.20
E0021,5/13/2025,TRUE,FALSE,10:31:12,19:37:23,1.2,-22.62,TRUE,TRUE,M01,192.168.1.10
E0022,5/13/2025,TRUE,FALSE,10:32:33,19:35:49,2.55,-24.18,TRUE,TRUE,M03,192.168.1.20
E0023,5/13/2025,TRUE,FALSE,10:32:14,20:07:40,2.23,7.67,TRUE,FALSE,M01,192.168.1.10
E0024,5/13/2025,FALSE,,,,,,,,,
E0025,5/13/2025,TRUE,FALSE,10:26:41,19:35:57,-3.32,-24.05,FALSE,TRUE,M02,192.168.1.15
E0026,5/13/2025,TRUE,FALSE,,19:39:14,,-20.77,,TRUE,M02,192.168.1.15
E0027,5/13/2025,TRUE,FALSE,10:34:24,19:35:35,4.4,-24.42,TRUE,TRUE,M03,192.168.1.20
E0028,5/13/2025,TRUE,FALSE,10:36:38,20:00:18,6.63,0.3,TRUE,FALSE,M03,192.168.1.20
E0029,5/13/2025,TRUE,FALSE,10:29:48,20:07:04,-0.2,7.07,FALSE,FALSE,M01,192.168.1.10
E0030,5/13/2025,TRUE,FALSE,10:18:14,20:03:40,-11.77,3.67,FALSE,FALSE,M01,192.168.1.10
E0031,5/13/2025,TRUE,FALSE,10:35:47,19:41:20,5.78,-18.67,TRUE,TRUE,M02,192.168.1.15
E0032,5/13/2025,TRUE,FALSE,10:34:02,19:58:07,4.03,-1.88,TRUE,TRUE,M03,192.168.1.20
E0033,5/13/2025,TRUE,FALSE,10:26:22,19:54:33,-3.63,-5.45,FALSE,TRUE,M01,192.168.1.10
E0034,5/13/2025,TRUE,FALSE,10:30:27,19:55:50,0.45,-4.17,TRUE,TRUE,M03,192.168.1.20
E0035,5/13/2025,TRUE,FALSE,10:19:15,20:15:02,-10.75,15.03,FALSE,FALSE,M02,192.168.1.15
E0036,5/13/2025,TRUE,FALSE,10:33:22,19:33:46,3.37,-26.23,TRUE,TRUE,M01,192.168.1.10
E0037,5/13/2025,TRUE,FALSE,10:18:53,20:05:01,-11.12,5.02,FALSE,FALSE,M03,192.168.1.20
E0038,5/13/2025,TRUE,FALSE,,20:00:06,,0.1,,FALSE,M03,192.168.1.20
E0039,5/13/2025,TRUE,FALSE,10:30:54,19:31:29,0.9,-28.52,TRUE,TRUE,M01,192.168.1.10
E0040,5/13/2025,TRUE,FALSE,10:37:02,20:04:44,7.03,4.73,TRUE,FALSE,M01,192.168.1.10
E0041,5/13/2025,TRUE,FALSE,10:41:42,20:16:39,11.7,16.65,TRUE,FALSE,M02,192.168.1.15
E0042,5/13/2025,TRUE,FALSE,10:45:30,20:16:29,15.5,16.48,TRUE,FALSE,M01,192.168.1.10
E0043,5/13/2025,TRUE,FALSE,10:28:39,19:49:43,-1.35,-10.28,FALSE,TRUE,M03,192.168.1.20
E0044,5/13/2025,TRUE,FALSE,10:29:01,19:48:27,-0.98,-11.55,FALSE,TRUE,M01,192.168.1.10
E0045,5/13/2025,TRUE,FALSE,10:18:54,20:00:35,-11.1,0.58,FALSE,FALSE,M03,192.168.1.20
E0046,5/13/2025,TRUE,FALSE,10:31:42,17:00:35,1.7,-179.42,TRUE,TRUE,M01,192.168.1.10
E0047,5/13/2025,TRUE,FALSE,10:26:18,19:40:46,-3.7,-19.23,FALSE,TRUE,M01,192.168.1.10
E0048,5/13/2025,TRUE,FALSE,10:51:11,20:09:02,21.18,9.03,TRUE,FALSE,M02,192.168.1.15
E0049,5/13/2025,TRUE,FALSE,10:23:41,20:10:20,-6.32,10.33,FALSE,FALSE,M01,192.168.1.10
E0050,5/13/2025,TRUE,FALSE,10:23:26,20:07:34,-6.57,7.57,FALSE,FALSE,M01,192.168.1.10
E0051,5/13/2025,TRUE,FALSE,10:26:47,20:13:00,-3.22,13,FALSE,FALSE,M03,192.168.1.20
E0052,5/13/2025,TRUE,FALSE,10:26:27,20:09:12,-3.55,9.2,FALSE,FALSE,M01,192.168.1.10
E0053,5/13/2025,TRUE,FALSE,10:16:41,20:06:40,-13.32,6.67,FALSE,FALSE,M01,192.168.1.10
E0054,5/13/2025,TRUE,FALSE,10:45:34,20:16:38,15.57,16.63,TRUE,FALSE,M01,192.168.1.10
E0055,5/13/2025,TRUE,FALSE,10:41:41,20:08:59,11.68,8.98,TRUE,FALSE,M03,192.168.1.20
E0056,5/13/2025,TRUE,FALSE,10:18:01,20:10:23,-11.98,10.38,FALSE,FALSE,M02,192.168.1.15
E0057,5/13/2025,TRUE,FALSE,10:24:16,20:16:40,-5.73,16.67,FALSE,FALSE,M01,192.168.1.10
E0058,5/13/2025,TRUE,FALSE,,19:49:49,,-10.18,,TRUE,M03,192.168.1.20
E0059,5/13/2025,TRUE,FALSE,10:42:45,,12.75,,TRUE,,M02,192.168.1.15
E0060,5/13/2025,FALSE,,,,,,,,,
E0061,5/13/2025,TRUE,FALSE,10:29:27,19:34:01,-0.55,-25.98,FALSE,TRUE,M03,192.168.1.20
E0062,5/13/2025,TRUE,FALSE,10:19:17,20:08:06,-10.72,8.1,FALSE,FALSE,M03,192.168.1.20
E0063,5/13/2025,TRUE,FALSE,10:13:14,19:58:55,-16.77,-1.08,FALSE,TRUE,M01,192.168.1.10
E0064,5/13/2025,TRUE,FALSE,10:40:40,20:10:53,10.67,10.88,TRUE,FALSE,M01,192.168.1.10
E0065,5/13/2025,TRUE,FALSE,10:21:54,20:05:01,-8.1,5.02,FALSE,FALSE,M02,192.168.1.15
E0066,5/13/2025,TRUE,FALSE,10:28:27,20:00:12,-1.55,0.2,FALSE,FALSE,M01,192.168.1.10
E0067,5/13/2025,TRUE,FALSE,10:51:57,20:20:51,21.95,20.85,TRUE,FALSE,M03,192.168.1.20
E0068,5/13/2025,TRUE,FALSE,10:28:45,19:42:31,-1.25,-17.48,FALSE,TRUE,M03,192.168.1.20
E0069,5/13/2025,TRUE,FALSE,10:15:29,19:58:33,-14.52,-1.45,FALSE,TRUE,M01,192.168.1.10
E0070,5/13/2025,TRUE,FALSE,10:46:24,20:18:15,16.4,18.25,TRUE,FALSE,M03,192.168.1.20
E0071,5/13/2025,TRUE,FALSE,10:31:48,20:03:33,1.8,3.55,TRUE,FALSE,M03,192.168.1.20
E0072,5/13/2025,TRUE,FALSE,10:47:04,20:06:30,17.07,6.5,TRUE,FALSE,M02,192.168.1.15
E0073,5/13/2025,FALSE,,,,,,,,,
E0074,5/13/2025,TRUE,FALSE,10:33:11,19:32:36,3.18,-27.4,TRUE,TRUE,M02,192.168.1.15
E0075,5/13/2025,TRUE,FALSE,10:48:28,20:17:23,18.47,17.38,TRUE,FALSE,M01,192.168.1.10
E0076,5/13/2025,TRUE,FALSE,10:39:58,20:13:33,9.97,13.55,TRUE,FALSE,M01,192.168.1.10
E0077,5/13/2025,TRUE,FALSE,10:32:43,19:56:40,2.72,-3.33,TRUE,TRUE,M01,192.168.1.10
E0078,5/13/2025,TRUE,FALSE,10:16:16,20:01:56,-13.73,1.93,FALSE,FALSE,M02,192.168.1.15
E0079,5/13/2025,TRUE,FALSE,,20:09:41,,9.68,,FALSE,M02,192.168.1.15
E0080,5/13/2025,FALSE,,,,,,,,,
E0081,5/13/2025,TRUE,FALSE,10:14:08,20:03:06,-15.87,3.1,FALSE,FALSE,M02,192.168.1.15
E0082,5/13/2025,TRUE,FALSE,10:18:37,19:57:07,-11.38,-2.88,FALSE,TRUE,M03,192.168.1.20
E0083,5/13/2025,TRUE,FALSE,10:28:03,19:56:04,-1.95,-3.93,FALSE,TRUE,M03,192.168.1.20
E0084,5/13/2025,FALSE,,,,,,,,,
E0085,5/13/2025,TRUE,FALSE,10:35:41,20:04:45,5.68,4.75,TRUE,FALSE,M02,192.168.1.15
E0086,5/13/2025,FALSE,,,,,,,,,
E0087,5/13/2025,TRUE,FALSE,10:17:06,20:03:56,-12.9,3.93,FALSE,FALSE,M01,192.168.1.10
E0088,5/13/2025,TRUE,FALSE,10:20:48,20:02:08,-9.2,2.13,FALSE,FALSE,M02,192.168.1.15
E0089,5/13/2025,TRUE,FALSE,10:23:34,19:50:11,-6.43,-9.82,FALSE,TRUE,M01,192.168.1.10
E0090,5/13/2025,TRUE,FALSE,10:30:21,19:38:20,0.35,-21.67,TRUE,TRUE,M01,192.168.1.10
E0091,5/13/2025,TRUE,FALSE,10:36:16,19:47:29,6.27,-12.52,TRUE,TRUE,M01,192.168.1.10
E0092,5/13/2025,TRUE,FALSE,10:14:58,20:00:57,-15.03,0.95,FALSE,FALSE,M03,192.168.1.20
E0093,5/13/2025,TRUE,FALSE,10:26:45,19:36:35,-3.25,-23.42,FALSE,TRUE,M01,192.168.1.10
E0094,5/13/2025,TRUE,FALSE,10:40:10,20:11:31,10.17,11.52,TRUE,FALSE,M02,192.168.1.15
E0095,5/13/2025,TRUE,FALSE,10:41:34,20:09:32,11.57,9.53,TRUE,FALSE,M03,192.168.1.20
E0096,5/13/2025,TRUE,FALSE,10:36:47,20:02:17,6.78,2.28,TRUE,FALSE,M03,192.168.1.20
E0097,5/13/2025,TRUE,FALSE,10:43:56,20:04:37,13.93,4.62,TRUE,FALSE,M03,192.168.1.20
E0098,5/13/2025,TRUE,FALSE,10:44:38,20:13:07,14.63,13.12,TRUE,FALSE,M01,192.168.1.10
E0099,5/13/2025,TRUE,FALSE,10:32:21,19:36:03,2.35,-23.95,TRUE,TRUE,M03,192.168.1.20
E0100,5/13/2025,TRUE,FALSE,10:25:18,20:01:24,-4.7,1.4,FALSE,FALSE,M02,192.168.1.15
E0001,5/14/2025,FALSE,,,,,,,,,
E0002,5/14/2025,TRUE,FALSE,10:42:43,20:26:26,12.72,26.43,TRUE,FALSE,M02,192.168.1.15
E0003,5/14/2025,TRUE,FALSE,10:25:11,20:02:06,-4.82,2.1,FALSE,FALSE,M02,192.168.1.15
E0004,5/14/2025,TRUE,FALSE,10:22:00,20:13:09,-8,13.15,FALSE,FALSE,M03,192.168.1.20
E0005,5/14/2025,TRUE,FALSE,10:33:41,20:12:51,3.68,12.85,TRUE,FALSE,M03,192.168.1.20
E0006,5/14/2025,TRUE,FALSE,10:23:19,19:58:45,-6.68,-1.25,FALSE,TRUE,M01,192.168.1.10
E0007,5/14/2025,TRUE,FALSE,10:44:48,20:15:50,14.8,15.83,TRUE,FALSE,M01,192.168.1.10
E0008,5/14/2025,TRUE,FALSE,10:43:07,20:01:02,13.12,1.03,TRUE,FALSE,M01,192.168.1.10
E0009,5/14/2025,TRUE,FALSE,10:35:37,20:12:06,5.62,12.1,TRUE,FALSE,M02,192.168.1.15
E0010,5/14/2025,TRUE,FALSE,10:30:56,19:57:33,0.93,-2.45,TRUE,TRUE,M03,192.168.1.20
E0011,5/14/2025,TRUE,FALSE,10:16:39,20:03:19,-13.35,3.32,FALSE,FALSE,M02,192.168.1.15
E0012,5/14/2025,TRUE,FALSE,10:39:43,19:56:05,9.72,-3.92,TRUE,TRUE,M01,192.168.1.10
E0013,5/14/2025,TRUE,FALSE,10:21:56,20:08:23,-8.07,8.38,FALSE,FALSE,M01,192.168.1.10
E0014,5/14/2025,TRUE,FALSE,10:17:35,20:05:31,-12.42,5.52,FALSE,FALSE,M02,192.168.1.15
E0015,5/14/2025,TRUE,FALSE,10:37:00,19:48:24,7,-11.6,TRUE,TRUE,M02,192.168.1.15
E0016,5/14/2025,TRUE,FALSE,10:26:30,20:05:34,-3.5,5.57,FALSE,FALSE,M02,192.168.1.15
E0017,5/14/2025,TRUE,FALSE,10:38:16,20:02:27,8.27,2.45,TRUE,FALSE,M01,192.168.1.10
E0018,5/14/2025,TRUE,FALSE,10:32:32,19:26:21,2.53,-33.65,TRUE,TRUE,M03,192.168.1.20
E0019,5/14/2025,TRUE,FALSE,10:38:42,20:03:04,8.7,3.07,TRUE,FALSE,M02,192.168.1.15
E0020,5/14/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M03,192.168.1.20
E0021,5/14/2025,TRUE,FALSE,10:26:06,19:47:24,-3.9,-12.6,FALSE,TRUE,M01,192.168.1.10
E0022,5/14/2025,TRUE,FALSE,10:34:17,19:33:30,4.28,-26.5,TRUE,TRUE,M03,192.168.1.20
E0023,5/14/2025,TRUE,FALSE,14:18:56,22:15:53,228.93,135.88,TRUE,FALSE,M01,192.168.1.10
E0024,5/14/2025,TRUE,FALSE,10:18:25,20:05:12,-11.58,5.2,FALSE,FALSE,M03,192.168.1.20
E0025,5/14/2025,TRUE,FALSE,10:45:23,20:05:08,15.38,5.13,TRUE,FALSE,M02,192.168.1.15
E0026,5/14/2025,TRUE,FALSE,10:40:33,20:21:48,10.55,21.8,TRUE,FALSE,M02,192.168.1.15
E0027,5/14/2025,TRUE,FALSE,10:37:24,20:01:55,7.4,1.92,TRUE,FALSE,M03,192.168.1.20
E0028,5/14/2025,TRUE,FALSE,10:34:03,19:34:26,4.05,-25.57,TRUE,TRUE,M03,192.168.1.20
E0029,5/14/2025,TRUE,FALSE,10:30:20,20:03:39,0.33,3.65,TRUE,FALSE,M01,192.168.1.10
E0030,5/14/2025,TRUE,FALSE,10:34:04,20:07:07,4.07,7.12,TRUE,FALSE,M01,192.168.1.10
E0031,5/14/2025,TRUE,FALSE,10:31:45,20:03:43,1.75,3.72,TRUE,FALSE,M02,192.168.1.15
E0032,5/14/2025,TRUE,FALSE,10:29:51,19:58:00,-0.15,-2,FALSE,TRUE,M03,192.168.1.20
E0033,5/14/2025,TRUE,FALSE,10:18:40,20:14:19,-11.33,14.32,FALSE,FALSE,M01,192.168.1.10
E0034,5/14/2025,TRUE,FALSE,10:30:17,19:37:21,0.28,-22.65,TRUE,TRUE,M03,192.168.1.20
E0035,5/14/2025,TRUE,FALSE,10:20:30,20:04:05,-9.5,4.08,FALSE,FALSE,M02,192.168.1.15
E0036,5/14/2025,TRUE,FALSE,10:23:16,19:59:57,-6.73,-0.05,FALSE,TRUE,M01,192.168.1.10
E0037,5/14/2025,TRUE,FALSE,10:43:15,20:12:29,13.25,12.48,TRUE,FALSE,M03,192.168.1.20
E0038,5/14/2025,TRUE,FALSE,10:37:10,,7.17,,TRUE,,M03,192.168.1.20
E0039,5/14/2025,TRUE,FALSE,10:32:26,20:09:51,2.43,9.85,TRUE,FALSE,M01,192.168.1.10
E0040,5/14/2025,TRUE,FALSE,10:32:36,19:42:11,2.6,-17.82,TRUE,TRUE,M01,192.168.1.10
E0041,5/14/2025,TRUE,FALSE,10:34:01,19:40:17,4.02,-19.72,TRUE,TRUE,M02,192.168.1.15
E0042,5/14/2025,TRUE,FALSE,10:13:16,20:12:59,-16.73,12.98,FALSE,FALSE,M01,192.168.1.10
E0043,5/14/2025,TRUE,FALSE,10:38:39,20:09:14,8.65,9.23,TRUE,FALSE,M03,192.168.1.20
E0044,5/14/2025,TRUE,FALSE,10:28:26,19:44:19,-1.57,-15.68,FALSE,TRUE,M01,192.168.1.10
E0045,5/14/2025,TRUE,FALSE,10:27:44,19:51:23,-2.27,-8.62,FALSE,TRUE,M03,192.168.1.20
E0046,5/14/2025,TRUE,FALSE,10:33:53,19:36:52,3.88,-23.13,TRUE,TRUE,M01,192.168.1.10
E0047,5/14/2025,TRUE,FALSE,10:46:11,20:18:30,16.18,18.5,TRUE,FALSE,M01,192.168.1.10
E0048,5/14/2025,TRUE,FALSE,10:25:59,19:54:15,-4.02,-5.75,FALSE,TRUE,M02,192.168.1.15
E0049,5/14/2025,TRUE,FALSE,10:18:47,19:53:45,-11.22,-6.25,FALSE,TRUE,M01,192.168.1.10
E0050,5/14/2025,TRUE,FALSE,10:32:50,19:57:28,2.83,-2.53,TRUE,TRUE,M01,192.168.1.10
E0051,5/14/2025,TRUE,FALSE,10:16:25,20:05:41,-13.58,5.68,FALSE,FALSE,M02,192.168.1.15
E0052,5/14/2025,TRUE,FALSE,10:19:20,20:06:49,-10.67,6.82,FALSE,FALSE,M01,192.168.1.10
E0053,5/14/2025,TRUE,FALSE,10:17:32,20:00:14,-12.47,0.23,FALSE,FALSE,M01,192.168.1.10
E0054,5/14/2025,TRUE,FALSE,10:25:34,19:42:41,-4.43,-17.32,FALSE,TRUE,M01,192.168.1.10
E0055,5/14/2025,TRUE,FALSE,10:43:48,20:12:46,13.8,12.77,TRUE,FALSE,M03,192.168.1.20
E0056,5/14/2025,TRUE,FALSE,10:35:17,19:52:24,5.28,-7.6,TRUE,TRUE,M02,192.168.1.15
E0057,5/14/2025,TRUE,FALSE,10:26:03,20:08:43,-3.95,8.72,FALSE,FALSE,M01,192.168.1.10
E0058,5/14/2025,TRUE,FALSE,10:35:21,19:59:40,5.35,-0.33,TRUE,TRUE,M03,192.168.1.20
E0059,5/14/2025,TRUE,FALSE,10:37:25,19:51:58,7.42,-8.03,TRUE,TRUE,M02,192.168.1.15
E0060,5/14/2025,FALSE,,,,,,,,,
E0061,5/14/2025,TRUE,FALSE,10:34:57,19:38:05,4.95,-21.92,TRUE,TRUE,M03,192.168.1.20
E0062,5/14/2025,TRUE,FALSE,10:23:47,20:05:34,-6.22,5.57,FALSE,FALSE,M03,192.168.1.20
E0063,5/14/2025,TRUE,FALSE,10:38:08,20:04:01,8.13,4.02,TRUE,FALSE,M01,192.168.1.10
E0064,5/14/2025,TRUE,FALSE,10:32:52,19:44:52,2.87,-15.13,TRUE,TRUE,M01,192.168.1.10
E0065,5/14/2025,TRUE,FALSE,10:14:39,20:00:44,-15.35,0.73,FALSE,FALSE,M02,192.168.1.15
E0066,5/14/2025,TRUE,FALSE,10:32:54,19:42:40,2.9,-17.33,TRUE,TRUE,M01,192.168.1.10
E0067,5/14/2025,TRUE,FALSE,10:35:13,19:44:38,5.22,-15.37,TRUE,TRUE,M03,192.168.1.20
E0068,5/14/2025,TRUE,FALSE,10:34:18,19:37:38,4.3,-22.37,TRUE,TRUE,M03,192.168.1.20
E0069,5/14/2025,TRUE,FALSE,10:40:53,20:09:24,10.88,9.4,TRUE,FALSE,M01,192.168.1.10
E0070,5/14/2025,TRUE,FALSE,10:30:42,19:43:50,0.7,-16.17,TRUE,TRUE,M03,192.168.1.20
E0071,5/14/2025,TRUE,FALSE,10:08:48,,-21.2,,FALSE,,M03,192.168.1.20
E0072,5/14/2025,TRUE,FALSE,10:33:05,20:09:51,3.08,9.85,TRUE,FALSE,M02,192.168.1.15
E0073,5/14/2025,FALSE,,,,,,,,,
E0074,5/14/2025,TRUE,FALSE,10:39:54,20:15:36,9.9,15.6,TRUE,FALSE,M02,192.168.1.15
E0075,5/14/2025,TRUE,FALSE,10:30:56,19:54:00,0.93,-6,TRUE,TRUE,M01,192.168.1.10
E0076,5/14/2025,TRUE,FALSE,10:30:58,19:47:39,0.97,-12.35,TRUE,TRUE,M01,192.168.1.10
E0077,5/14/2025,TRUE,FALSE,10:22:18,20:02:05,-7.7,2.08,FALSE,FALSE,M01,192.168.1.10
E0078,5/14/2025,TRUE,FALSE,10:29:59,20:08:56,-0.02,8.93,FALSE,FALSE,M02,192.168.1.15
E0079,5/14/2025,TRUE,FALSE,10:34:45,20:14:34,4.75,14.57,TRUE,FALSE,M02,192.168.1.15
E0080,5/14/2025,TRUE,FALSE,10:28:11,19:53:56,-1.82,-6.07,FALSE,TRUE,M01,192.168.1.10
E0081,5/14/2025,TRUE,FALSE,10:37:09,20:04:52,7.15,4.87,TRUE,FALSE,M02,192.168.1.15
E0082,5/14/2025,TRUE,FALSE,10:19:04,20:01:45,-10.93,1.75,FALSE,FALSE,M03,192.168.1.20
E0083,5/14/2025,TRUE,FALSE,10:34:34,20:13:55,4.57,13.92,TRUE,FALSE,M01,192.168.1.10
E0084,5/14/2025,FALSE,,,,,,,,,
E0085,5/14/2025,TRUE,FALSE,10:34:07,20:01:13,4.12,1.22,TRUE,FALSE,M02,192.168.1.15
E0086,5/14/2025,TRUE,FALSE,10:39:40,19:33:48,9.67,-26.2,TRUE,TRUE,M03,192.168.1.20
E0087,5/14/2025,TRUE,FALSE,10:24:50,19:45:53,-5.17,-14.12,FALSE,TRUE,M01,192.168.1.10
E0088,5/14/2025,TRUE,FALSE,10:28:23,20:00:20,-1.62,0.33,FALSE,FALSE,M02,192.168.1.15
E0089,5/14/2025,TRUE,FALSE,10:32:44,19:49:42,2.73,-10.3,TRUE,TRUE,M01,192.168.1.10
E0090,5/14/2025,TRUE,FALSE,10:36:14,19:54:15,6.23,-5.75,TRUE,TRUE,M01,192.168.1.10
E0091,5/14/2025,TRUE,FALSE,10:32:30,19:44:42,2.5,-15.3,TRUE,TRUE,M01,192.168.1.10
E0092,5/14/2025,TRUE,FALSE,10:39:26,20:12:10,9.43,12.17,TRUE,FALSE,M03,192.168.1.20
E0093,5/14/2025,TRUE,FALSE,10:44:38,20:11:39,14.63,11.65,TRUE,FALSE,M01,192.168.1.10
E0094,5/14/2025,TRUE,FALSE,10:24:45,20:08:56,-5.25,8.93,FALSE,FALSE,M02,192.168.1.15
E0095,5/14/2025,TRUE,FALSE,10:21:09,20:04:45,-8.85,4.75,FALSE,FALSE,M03,192.168.1.20
E0096,5/14/2025,TRUE,FALSE,10:35:44,20:10:21,5.73,10.35,TRUE,FALSE,M03,192.168.1.20
E0097,5/14/2025,TRUE,FALSE,10:33:31,20:19:59,3.52,19.98,TRUE,FALSE,M03,192.168.1.20
E0098,5/14/2025,TRUE,FALSE,10:37:21,20:13:28,7.35,13.47,TRUE,FALSE,M01,192.168.1.10
E0099,5/14/2025,TRUE,FALSE,10:42:42,20:15:05,12.7,15.08,TRUE,FALSE,M03,192.168.1.20
E0100,5/14/2025,TRUE,FALSE,10:13:09,20:08:53,-16.85,8.88,FALSE,FALSE,M02,192.168.1.15
E0001,5/15/2025,FALSE,,,,,,,,,
E0002,5/15/2025,TRUE,FALSE,,20:04:03,,4.05,,FALSE,M02,192.168.1.15
E0003,5/15/2025,TRUE,FALSE,10:38:43,20:18:02,8.72,18.03,TRUE,FALSE,M02,192.168.1.15
E0004,5/15/2025,TRUE,FALSE,10:37:48,19:38:16,7.8,-21.73,TRUE,TRUE,M03,192.168.1.20
E0005,5/15/2025,TRUE,FALSE,10:36:18,19:49:52,6.3,-10.13,TRUE,TRUE,M03,192.168.1.20
E0006,5/15/2025,TRUE,FALSE,10:25:38,20:04:36,-4.37,4.6,FALSE,FALSE,M01,192.168.1.10
E0007,5/15/2025,TRUE,FALSE,10:31:11,19:34:49,1.18,-25.18,TRUE,TRUE,M01,192.168.1.10
E0008,5/15/2025,TRUE,FALSE,10:30:35,19:48:48,0.58,-11.2,TRUE,TRUE,M01,192.168.1.10
E0009,5/15/2025,TRUE,FALSE,10:36:36,20:13:59,6.6,13.98,TRUE,FALSE,M02,192.168.1.15
E0010,5/15/2025,TRUE,FALSE,10:33:29,20:01:28,3.48,1.47,TRUE,FALSE,M03,192.168.1.20
E0011,5/15/2025,TRUE,FALSE,10:34:55,20:09:51,4.92,9.85,TRUE,FALSE,M02,192.168.1.15
E0012,5/15/2025,TRUE,FALSE,10:27:03,20:11:40,-2.95,11.67,FALSE,FALSE,M01,192.168.1.10
E0013,5/15/2025,TRUE,FALSE,10:27:02,19:54:21,-2.97,-5.65,FALSE,TRUE,M01,192.168.1.10
E0014,5/15/2025,TRUE,FALSE,10:35:06,20:06:01,5.1,6.02,TRUE,FALSE,M02,192.168.1.15
E0015,5/15/2025,TRUE,FALSE,10:21:35,20:11:23,-8.42,11.38,FALSE,FALSE,M02,192.168.1.15
